0,1,2
60.098923,221.57016,294.548309
492.196045,335.545776,82.698425
201.096863,206.05867,243.641479
390.67218,123.641167,21.994444
380.495636,103.707024,214.498077
6.741889,177.53064,155.300201
252.651352,209.82486,35.747128
328.617249,158.268158,344.987762
383.366547,225.437012,19.050356
468.489044,381.475006,382.103607
79.192184,345.460175,19.469463
353.338409,110.313667,276.482239
89.423607,260.225586,488.590576
433.321198,417.388306,15.700676
229.584351,11.792427,190.248993
53.695724,234.353775,480.845276
490.664337,95.438004,403.242706
499.884613,203.695007,259.475067
190.144089,361.417572,419.718201
368.640411,197.741669,491.137695
482.784637,178.000305,394.100189
467.237701,218.781677,438.624115
486.65921,222.142838,191.466446
103.342651,449.845734,291.577881
188.811737,60.398609,62.165157
464.363861,159.768951,431.431671
397.195679,492.352417,255.376587
508.173553,149.19812,411.249207
425.278107,4.189102,448.626373
150.120209,222.98172,463.382355
205.784424,197.337936,254.652924
205.197159,325.292084,473.062622
278.995789,332.234589,278.461517
479.806396,225.113937,286.890167
292.444366,352.086884,24.581264
480.347778,322.284241,121.035217
230.04097,79.086342,224.057602
142.529892,253.757385,61.038265
96.624901,172.242828,484.963989
378.801575,114.730156,353.901886
113.890015,370.96524,155.300278
324.322113,459.781372,451.883881
189.098984,59.796223,477.036743
290.681335,485.19339,253.730011
62.882874,93.988457,336.721802
381.012482,485.601837,242.002289
358.998718,2.144301,259.779205
53.815338,84.36216,133.821655
368.269135,491.089233,266.499878
470.730621,144.31662,210.914291
30.306931,187.713394,311.382568
145.072968,177.780075,91.380524
395.371399,89.025276,106.543991
94.287498,506.111633,297.365051
429.998749,408.307953,299.223602
298.958984,371.701172,181.218719
407.819824,468.30899,413.90802
448.252899,193.726761,331.86438
471.38028,340.790955,249.456207
265.152039,160.740372,6.901566
32.536694,31.870615,25.120058
468.927429,68.230942,375.902924
56.880966,102.334091,126.246452
156.274384,236.897629,279.788391
167.965546,452.088837,412.431366
8.350612,506.38147,263.636658
204.676254,421.301178,473.256195
390.860962,381.324524,444.3685
429.952515,383.081726,293.368958
454.117401,57.981998,9.576383
390.918518,23.723072,268.966217
291.649811,98.346519,305.492889
121.261971,214.482819,134.463669
50.488796,69.405594,230.714508
365.204346,476.595032,105.718414
29.413431,400.71051,106.113991
125.232529,31.231258,40.756039
411.04129,409.53067,88.050903
454.246368,143.797165,98.38662
292.721252,88.467323,248.251724
23.413315,463.21521,271.091064
413.833801,392.549988,118.696564
234.614029,471.261536,19.301367
205.055923,402.15976,410.842346
405.447479,177.548752,247.339935
467.5961,343.471436,245.71257
443.774078,3.337395,222.901657
239.589569,491.070648,67.789452
420.325195,202.161026,200.002151
39.740414,238.132523,37.299728
227.590591,386.496765,211.766418
366.178406,273.086884,367.371368
412.804047,157.598495,335.295258
291.179504,147.125351,368.156555
353.978027,483.856201,192.174805
422.514587,438.586456,148.45752
273.602936,270.662964,125.434654
31.570425,136.53566,474.360596
88.081856,352.160583,162.483597
315.208588,91.98436,275.623138
348.644287,480.288818,467.344299
157.780563,363.94873,132.897491
408.169678,414.052368,254.934052
243.397537,291.449585,266.824554
346.395844,498.887177,257.945557
123.666512,192.776199,434.907349
484.7659,51.923401,357.31134
313.373779,334.166748,300.335754
442.918243,244.95224,102.187561
278.538239,296.329346,306.053101
471.61087,190.423706,511.7229
346.207153,57.920567,184.045044
255.496185,455.721313,440.711578
333.092224,94.150002,419.711273
394.047638,83.164597,92.598122
503.670624,181.551407,112.214516
287.972443,163.55191,490.149841
230.369919,416.618652,459.785461
366.308014,111.632538,200.823929
209.882996,382.05246,350.207123
419.073578,124.431206,167.860031
265.025452,241.547562,154.585068
430.718597,232.481033,91.755394
268.918579,222.09668,306.583527
165.655563,100.392754,498.513977
365.499695,84.540833,188.165817
283.602112,8.139868,160.60791
401.979919,353.669769,72.645821
370.38678,12.872165,108.60067
24.967892,200.186554,92.659828
32.793404,329.874359,120.956566
429.807709,203.967972,369.199768
245.886047,378.997223,44.356297
507.873383,87.023064,181.097672
142.804489,112.306564,246.400436
427.044128,154.757477,490.612183
402.590698,180.641663,184.152222
238.028717,383.111786,386.814667
469.42688,15.211837,168.825592
480.518982,15.761146,229.025467
301.266724,464.629517,179.442764
490.461884,336.613007,115.583946
388.914795,321.515076,211.063263
507.639862,5.458866,468.939453
200.87207,286.56311,353.676758
420.503998,360.946655,85.744469
203.368851,10.689648,23.284374
234.172333,385.995178,398.348877
447.516785,97.70298,44.597923
446.151001,124.857132,501.845917
39.059383,8.103476,174.148117
431.302856,23.338753,393.717865
301.673645,324.528961,263.628937
370.262665,351.304352,427.353516
445.627655,166.754562,197.519592
6.196828,30.762527,473.679962
198.473923,375.10376,373.496246
278.166138,88.589928,293.928162
235.567505,440.324585,105.392685
201.775955,324.266815,330.637939
18.924898,489.852386,150.003281
133.838989,27.249897,433.670776
363.707977,10.251879,24.833035
509.527283,335.723022,67.121979
2.980156,73.325676,214.665894
156.429901,71.092438,61.872162
346.377777,163.366928,230.102509
482.79422,73.68441,30.149885
299.010071,14.463805,53.617008
169.695175,394.465088,286.362213
63.31179,31.691971,43.040794
98.576309,510.559845,488.107483
103.20192,323.703461,68.271774
302.14679,157.18663,62.283546
447.248138,364.210236,331.854462
279.165192,466.683044,406.417755
441.676636,66.021378,174.425507
480.850403,155.658508,301.758789
115.809586,380.123901,379.839874
43.469929,96.6744,319.522675
367.418701,192.937958,192.939804
461.561096,183.815994,272.979736
275.022003,109.268524,387.310181
346.683533,165.826935,25.935314
289.955811,8.55975,146.582108
396.975708,166.379166,475.379456
428.147858,160.030106,463.617584
15.290833,145.654984,104.821014
454.08139,396.476227,140.748276
282.784576,457.866241,157.87587
133.085129,345.038696,264.701508
303.282837,194.718445,387.189972
200.722885,388.363342,93.440514
433.99118,399.540863,2.660525
290.499084,312.791779,248.909225
109.906868,13.176669,447.941071
294.934601,501.020569,129.902832
373.145111,409.825623,102.635307
91.725357,119.294617,488.161499
463.544708,366.546692,99.766304
265.315979,453.799347,483.897827
378.707458,58.247787,117.48056
261.370087,331.141541,14.867306
39.48328,467.937469,142.265991
78.409836,450.094543,480.836212
305.533539,437.63681,400.961914
482.792328,472.964996,436.716095
358.890106,289.19873,17.752174
91.515945,92.116501,372.5896
335.423645,154.850876,404.800751
336.062561,159.236053,54.171165
68.832901,11.406269,235.441208
63.569416,507.59729,379.513336
360.800842,28.096653,259.311249
201.371826,22.422243,242.549698
374.503174,90.333092,489.18808
208.376587,92.020767,88.525475
7.477727,150.774506,422.184448
231.09111,377.603088,417.867462
205.791046,238.729446,50.691036
462.264069,497.129852,214.456573
211.782364,19.711355,266.036407
471.485352,294.718384,7.802745
183.250122,460.163696,214.542847
157.792648,171.944183,419.002411
27.880297,142.770615,423.171692
420.885376,1.490984,319.162323
364.239807,332.673737,67.491096
507.005219,287.272278,387.920807
37.945705,76.661476,342.333099
231.449219,368.371185,407.907166
14.358434,133.744308,289.900848
388.789764,250.270386,102.585777
506.829529,179.587662,280.738739
228.198547,425.210876,241.212982
356.066101,346.051575,39.397484
204.885483,110.43174,76.915932
86.766342,149.915115,215.252792
30.378254,341.102997,204.608032
370.750641,325.197174,289.512421
200.97821,169.292206,22.919643
77.481537,307.442352,468.785797
381.643005,276.281097,209.241425
299.054474,55.748554,90.930931
111.574509,315.652954,502.53006
433.290192,316.972748,277.628418
454.505768,498.822144,36.570702
129.156097,462.62973,181.86319
57.399364,156.723297,422.769104
500.87793,125.910164,466.037933
411.368927,130.864929,289.306122
102.290642,12.544168,15.651561
285.618256,379.744293,360.471497
456.761414,39.29887,381.735321
28.634968,330.75708,428.106628
203.839523,4.781642,264.128754
90.652351,166.649704,500.184967
441.079437,205.527252,118.713402
135.321228,284.811981,203.883682
416.955688,186.983963,155.57695
152.794296,473.678162,281.843231
108.484924,198.693893,462.10553
365.910889,501.613892,54.148232
250.99382,398.187073,289.815796
465.696442,393.257996,440.178558
451.027679,18.230139,478.406982
158.07515,189.15242,473.724335
193.150925,244.358307,0.998621
268.255005,103.816498,254.676865
440.475616,504.507324,382.560425
175.331955,83.378571,421.101685
508.617798,373.342712,42.093693
181.789322,400.583862,301.587921
179.322159,49.464294,493.941345
483.745575,491.715607,149.309006
169.132355,436.597809,430.960327
282.055939,475.454285,214.762085
491.710693,271.024323,122.228142
434.848206,157.120193,334.868866
391.968079,503.295654,76.084206
169.767395,235.326797,101.598282
207.935272,435.413422,300.945007
459.878174,257.369934,116.921761
95.648491,240.36113,459.432495
469.713013,319.780579,270.304504
312.223846,417.397644,134.59404
178.363998,40.476059,499.275574
388.068848,464.272766,172.597778
154.87265,419.46283,71.805222
0.309246,436.495239,96.456383
445.182861,298.815125,291.766388
473.883789,144.9048,23.986786
267.537598,36.266037,26.259142
336.568573,205.549957,91.910049
114.186401,253.089554,463.20813
387.412567,24.536129,28.176666
471.661255,13.793566,268.790192
6.863063,289.309906,127.02459
413.535889,225.686356,382.792419
78.245216,28.268785,472.326294
484.680481,284.494232,374.25882
396.226898,376.646942,486.798218
68.559364,80.800278,244.783554
116.108711,311.019257,90.043495
311.538147,181.201538,505.871368
96.053566,46.304901,81.050751
510.281097,438.508423,373.421906
216.386627,101.391068,493.534454
258.12204,431.686798,76.004288
73.570999,67.418716,482.317291
185.914932,458.359131,212.538254
255.182755,392.131195,389.863678
378.662079,302.464142,9.103636
376.460175,181.715744,196.132278
34.408749,472.913513,167.694901
6.34652,199.639496,223.943771
209.445282,430.273376,169.609573
401.62088,467.879547,77.011902
296.556763,302.143524,178.952362
412.574219,341.458557,421.799652
446.161438,490.82608,89.016167
277.268524,379.035492,385.742798
353.440887,120.140999,65.263077
169.113342,464.216095,474.032867
223.903763,42.563278,161.422989
484.879639,368.655243,129.78717
182.963882,31.592556,2.400292
141.976028,6.882311,189.763901
270.855408,264.3797,497.288971
423.241028,302.444061,267.809296
191.930847,379.417175,505.230591
57.438858,307.374237,346.44046
509.487885,28.352446,329.703796
332.729736,405.660217,295.072662
152.718002,173.186127,62.150181
489.966949,243.223328,263.757416
122.802399,244.332672,113.223289
443.764313,84.169174,454.920532
219.672241,50.977455,157.882935
217.168411,105.234818,437.580658
460.748779,2.499897,471.815033
304.162079,211.957077,245.007477
399.306061,122.089211,138.122101
398.601288,72.414497,469.612671
148.383591,22.570927,164.316986
405.950775,114.087318,140.576187
312.031219,113.483368,382.121613
463.223541,146.386063,156.869003
157.28479,45.507885,392.337982
497.910065,501.203888,193.778366
82.790123,145.592972,404.869141
242.119736,261.66745,445.734619
288.4664,375.512268,7.350025
446.70929,423.407074,228.875214
381.889954,458.697723,82.91024
88.559814,386.302307,437.841553
222.699905,38.509468,344.396301
118.886284,86.369774,163.254379
326.582428,89.386429,88.114189
403.620056,229.066223,17.905668
409.742706,497.272278,231.730103
75.139023,186.311874,182.169586
135.193283,81.332504,176.304993
479.626282,451.210297,85.176895
295.231964,416.160095,130.211395
507.136261,5.814984,450.754089
490.775208,109.467346,389.557678
76.500534,265.95697,466.327942
17.521975,54.973106,72.867889
5.51533,334.419434,441.173309
266.470886,203.983917,348.182678
342.959229,42.559071,204.92189
238.879684,322.519379,47.050686
186.11084,138.649963,49.615341
278.453522,49.248863,262.368622
169.154037,260.523987,420.598083
374.978333,439.228851,177.690323
302.583405,504.103973,43.360531
34.738243,461.668427,348.007202
496.618896,467.383209,294.033325
470.839874,503.483765,353.014099
310.495331,245.372803,156.262207
389.36911,510.066284,167.871521
172.165314,168.310837,234.84491
216.994843,415.019165,153.596619
272.108734,394.494904,128.087753
479.448669,192.454483,98.602425
336.459015,261.822693,496.800385
79.132469,395.421783,37.032619
296.849884,484.994995,116.780418
497.866791,154.022797,313.82782
410.278076,61.513321,212.516037
233.048157,195.038559,457.601349
457.334747,334.099823,256.885132
278.989563,283.82196,295.975494
403.049866,450.168915,235.828598
396.869263,340.277527,334.904236
223.344894,238.773605,217.052979
112.473022,396.419739,383.802856
376.450714,382.616974,167.178757
143.090286,480.003418,205.131485
307.959778,261.473328,393.732819
305.558197,90.13298,511.436646
260.513763,81.927757,195.354736
191.023636,53.113342,17.665918
60.19516,74.227409,162.155258
165.013184,253.850266,392.191315
191.260376,58.877926,141.52005
223.683182,483.459869,147.798508
77.26136,198.828583,249.105194
244.298981,430.035431,430.519073
245.352493,252.927551,419.153076
138.460861,356.514099,403.012726
199.022415,198.194397,18.036333
249.447906,448.976196,378.76297
482.476074,70.798782,234.687515
259.764557,510.620087,295.684082
163.030228,216.189148,259.65976
318.097137,347.912262,160.5354
102.438492,51.309582,255.957504
466.711853,502.709015,202.944443
400.327881,17.3717,156.889328
188.185074,362.841461,442.028687
162.486496,260.57663,113.189659
118.574493,389.053864,171.602524
259.402161,62.48885,147.180038
463.898132,395.492035,324.35083
464.052368,107.358055,371.167755
303.27475,345.135956,446.209717
245.262177,58.754753,103.382965
79.259148,188.408676,262.090363
450.479126,268.346375,238.821686
492.941803,227.146591,205.149582
375.398743,303.336884,480.089325
60.607674,38.775845,241.303238
245.570984,307.265228,183.11911
275.041077,237.464432,407.902924
385.42041,177.52005,195.865189
411.482849,451.663452,155.684372
91.531128,483.539734,308.009979
213.78862,148.682465,39.240891
365.07132,45.621586,499.206024
209.557465,425.093964,151.079941
286.162201,194.957031,409.513611
133.644821,217.362366,185.869919
387.419647,456.367554,169.215057
17.092484,58.31345,370.492493
344.471252,274.788757,382.155243
359.634308,46.120838,77.282913
441.318939,490.846527,223.356537
183.644684,36.591858,9.426167
467.514709,297.846497,440.720367
182.117462,436.312225,409.197571
93.303078,61.213631,505.780914
41.644424,112.655914,21.324623
453.787994,140.919174,485.795532
3.76162,371.554657,373.188873
108.449928,425.312256,465.800354
240.563248,204.430603,206.787628
273.441193,382.953369,440.362427
362.087982,164.409683,234.81691
307.383026,305.412384,108.647026
479.485809,89.845802,72.897659
100.890953,448.151764,190.128311
499.458893,287.653839,238.546814
13.019181,84.733398,476.506989
481.114349,11.354543,377.401367
257.094025,58.703617,143.945633
489.359344,35.479153,336.923523
388.913757,125.369987,509.956177
487.880707,355.608521,204.172333
506.411194,146.951904,433.109161
511.948608,319.252502,114.535645
156.664337,394.333588,280.272125
121.745117,372.289124,69.999847
87.314583,34.568665,125.321129
230.466431,327.53775,225.62088
423.808289,350.724487,79.691582
470.319855,426.204346,414.605652
262.691223,324.548676,333.780457
307.187653,92.344971,249.526581
127.231697,19.178635,111.350586
349.749725,199.951996,326.368378
509.961792,168.354126,304.945709
377.871948,356.685059,503.572571
81.278954,165.319061,90.535583
51.703831,283.510803,450.311493
124.816399,387.547668,239.604752
46.974594,393.485168,134.277039
326.236481,355.409912,119.050072
406.463745,120.668602,170.345123
79.273079,349.293701,379.939178
189.678696,186.795715,236.417542
461.335632,135.750565,445.787231
11.375796,236.551254,17.770374
236.134903,326.84314,370.062622
335.821716,425.134216,190.313492
405.239319,259.462372,54.578316
493.243347,210.636841,437.70993
265.866333,497.686493,154.614883
123.678467,13.893921,186.075287
508.942871,488.476227,468.891174
346.443817,358.747498,473.241791
15.221156,211.416138,56.2318
339.768616,437.232117,79.26783
134.997772,361.124878,476.770233
384.987823,128.224594,179.172256
167.705444,394.676849,313.738647
432.655151,359.807343,462.786987
324.987701,221.431885,373.158691
162.059219,485.895691,222.825638
465.007965,142.447632,325.240906
221.880005,232.922913,61.630394
243.450394,236.545746,321.98819
379.809174,197.133072,165.927353
353.761414,172.680481,448.821198
448.264099,84.982834,430.32724
115.626778,434.722961,461.026611
343.865051,180.595169,36.33559
303.546234,116.009529,65.139397
481.900208,356.136108,45.177906
293.970001,334.819397,246.512482
97.334053,339.358582,6.255013
405.185883,257.890381,137.328964
304.728607,242.063141,2.421403
443.510925,495.034485,247.08609
259.017548,63.62719,201.885071
72.88015,65.933899,251.619965
388.209564,357.68219,257.952057
185.774658,177.853165,314.187195
443.623932,66.115456,343.404053
202.700562,57.588352,159.917099
48.604187,433.921417,132.7547
467.530701,131.108032,358.610382
466.361267,240.700241,268.143219
468.995056,167.144699,218.222733
132.305161,79.506676,175.007797
121.703247,103.533142,443.371216
428.374451,97.58432,139.302322
36.279427,254.424927,340.055817
253.291367,280.183197,24.886759
273.589752,283.779236,285.125397
404.149567,120.112129,166.141022
150.118576,284.969452,25.211164
256.766968,347.297913,432.482208
39.78104,421.033661,419.647278
289.945496,82.133247,358.110809
102.525139,322.394836,8.25393
28.942286,355.395752,201.139191
490.384827,163.561996,265.165894
104.316826,473.256958,98.446327
89.6054,59.304447,37.135799
398.993774,335.942688,395.375549
457.554749,486.974426,489.897156
184.710709,215.283737,102.117973
157.646317,26.076,424.503021
416.120453,340.514069,72.379669
217.340012,411.730713,289.894592
434.778046,248.168793,451.126801
497.656769,462.029388,50.008858
41.969219,460.424438,319.052704
456.939697,166.185699,435.110382
408.108856,20.989429,77.528366
244.669022,296.640594,232.334991
178.052429,27.807936,372.932343
67.776184,80.422218,263.761749
69.638412,153.157043,90.716652
232.255371,221.077271,39.397472
185.82753,74.834122,502.125885
432.832977,428.517639,495.950897
328.215576,378.661346,89.742943
284.916351,497.618622,502.082489
486.199799,162.059753,370.713531
239.51442,46.712429,163.591232
473.16095,242.120041,125.346329
105.248955,76.242638,119.799789
314.471802,205.797333,40.017281
503.869385,324.451141,268.489594
39.357628,19.653601,178.987167
39.26778,186.155457,473.588409
232.834778,129.807663,319.217957
10.866659,501.333435,394.778839
341.545532,149.373535,417.814423
501.588745,443.460175,48.27153
184.858093,6.652603,275.200439
384.885925,401.615936,388.695099
39.932198,191.982391,62.00774
63.971184,82.39782,382.395081
118.309303,474.522125,317.748383
69.876801,81.438232,19.337608
331.160095,25.805912,275.086121
353.644958,356.864929,463.003143
327.51062,488.796539,265.007965
259.250854,22.151724,112.949104
504.408386,400.091614,342.981354
326.475677,249.776016,316.81424
481.068451,54.13588,394.860809
30.00226,16.602371,97.959068
90.254555,183.266357,363.080292
290.365753,42.088238,265.366852
49.722744,16.801378,471.482483
189.705048,312.198181,507.438385
355.22821,104.775223,478.944244
423.959778,156.900864,485.680054
16.704313,348.266846,97.350525
231.279236,431.053619,263.026245
67.019707,476.770569,476.982971
181.402176,201.217453,204.970291
180.431946,167.999161,297.007721
232.395462,167.783127,55.679005
175.396851,129.228485,224.613892
331.281433,101.140648,216.430817
126.607048,458.883057,183.098724
146.670593,169.46582,285.154999
462.548096,104.022888,451.539856
184.199921,407.123749,294.054199
193.162155,73.300301,191.812057
178.422226,251.722626,268.416779
438.268463,213.396286,270.101868
260.827637,400.290924,463.77597
511.680084,124.920624,376.114166
188.634827,321.624695,429.243561
26.871222,439.626129,202.802444
407.069061,253.193253,155.29805
87.363373,427.052734,311.776062
384.829895,196.750992,164.589432
459.337219,505.077179,490.556122
175.820862,452.508118,397.3237
502.084167,23.313396,465.64798
239.049835,121.58197,409.143036
433.334381,175.265854,45.091377
201.398117,323.26355,211.3694
435.809265,253.422882,157.033051
27.704515,276.081329,138.490753
279.369598,409.227661,143.804565
315.307556,468.536102,367.099457
328.252228,117.40435,260.513855
285.567383,365.18338,285.172943
475.672058,37.136387,231.973083
142.482224,7.007869,479.131317
333.537811,500.322174,331.365448
276.169464,44.628208,198.314499
495.403015,438.094269,306.640076
510.649231,424.283691,146.14444
219.05658,329.859344,116.599213
504.690216,344.949921,329.875427
244.441025,403.956207,457.866364
240.568787,411.994873,17.892254
198.209961,232.35054,474.963562
87.82872,85.910645,381.128174
169.565247,351.530975,103.014793
18.702595,384.435883,220.057022
156.129562,434.761902,252.626053
54.98872,37.831455,18.560028
356.763367,369.841675,362.998596
445.617249,486.795837,399.99176
54.663303,201.371521,212.060577
313.505585,384.784576,151.106812
143.218597,204.386581,301.965271
16.472052,139.426163,111.072861
329.221558,161.752365,266.52179
438.574127,423.946228,127.873947
360.078522,142.327759,165.608948
288.599945,185.068512,11.382616
366.286591,185.585968,460.687164
381.198364,342.582336,260.316925
431.311859,241.346008,351.36615
91.709541,346.70813,354.319305
112.842163,137.470612,337.754547
42.403088,291.295258,451.099792
320.804321,474.21283,378.025085
499.122192,412.121704,260.694824
124.484253,370.855713,464.58078
93.793991,438.588745,238.249527
377.818237,1.745488,483.990387
253.594025,75.5392,153.590546
489.319489,356.91861,86.9972
345.124695,353.559204,508.141785
253.037231,427.933807,124.249397
354.197723,289.794312,444.677887
103.740349,3.794274,23.452246
411.112915,145.2715,437.777832
358.517914,348.268372,471.64566
188.043625,312.916046,22.840298
52.454723,381.564301,104.030373
158.396683,396.738464,102.574158
240.22113,371.887451,81.546272
471.488281,107.961357,179.178802
17.079878,309.794464,197.053329
143.696259,208.308975,500.778107
21.853401,276.989594,189.162613
100.09864,291.37262,453.187378
431.479034,86.422409,344.001556
185.462463,254.161026,217.26059
340.090912,157.052811,6.34272
0.413904,21.736305,104.661613
247.32692,195.8936,96.584183
507.326416,25.637234,152.086639
93.503883,490.175293,363.265961
269.194,409.064758,15.726187
90.898132,451.199829,247.815048
383.140564,359.714417,290.833069
426.87735,416.057922,9.368553
308.857239,229.446121,14.051096
189.439438,48.029797,141.347855
424.470428,167.93161,251.365524
286.842712,414.67746,137.364532
80.723267,244.451996,385.215637
465.793518,255.879211,446.660339
172.829407,229.173065,399.048431
271.001068,99.383415,50.145874
424.192902,476.851196,251.172607
217.769958,246.641556,511.07489
73.102257,332.872253,166.225662
473.785187,18.434238,473.087341
72.736855,417.109222,24.535179
49.910519,179.3284,500.377258
454.738647,494.705536,112.959396
331.649139,31.931091,307.061951
293.825836,321.213867,282.144287
148.944855,187.949905,367.098419
243.234482,453.331848,32.282112
293.995728,151.513107,68.121666
175.546738,452.201599,450.794952
465.746368,349.44574,132.243698
476.68988,509.736572,27.762938
361.744202,414.062408,24.581251
123.249069,245.437317,397.831848
178.932983,488.172394,383.390442
227.434799,260.742737,425.104156
3.293444,332.228088,98.188606
220.152344,276.720215,261.195465
467.170135,346.551605,242.342117
78.080719,439.734009,169.519882
398.531189,67.032486,462.423553
498.529327,333.769043,370.816895
48.236012,293.880432,84.352768
32.118874,113.19371,497.747437
178.266357,237.97612,2.299719
362.489685,345.493378,503.664062
89.997986,161.670242,403.051575
355.215546,91.711868,486.138092
155.183701,112.590637,283.486938
485.942108,292.279297,286.595917
22.563255,187.666245,86.837082
344.137146,498.161713,256.465057
234.883453,33.966763,78.055244
118.166283,381.067932,138.266159
132.74646,51.538116,126.974976
309.571075,386.265503,369.190216
416.224335,472.889221,14.682594
11.122602,495.671356,127.761826
400.617493,59.251183,265.011047
123.779625,291.263184,109.617752
49.872055,228.261047,200.756821
58.533466,477.092773,67.602684
336.069946,448.875641,137.003586
251.755096,327.729095,316.324615
481.541321,196.596115,291.189209
15.052373,506.499939,310.100494
57.670231,183.609589,333.795502
453.431702,162.360413,176.133575
288.053284,341.022095,36.114334
378.034485,141.119293,100.77076
122.604012,400.545654,156.062073
62.748653,91.977196,380.320862
266.907715,498.192322,218.764343
357.018921,323.751923,85.332001
124.325935,11.242861,108.065529
45.876209,66.17141,345.696167
196.248093,83.943146,187.125458
104.915512,482.063019,456.532104
39.086601,324.416412,450.757874
12.024976,43.574421,156.535797
137.949951,457.045166,443.205719
185.141235,28.278111,199.880875
292.604919,212.424271,153.102783
224.59523,374.556915,429.021515
496.374084,444.55838,431.073914
198.519119,450.12561,9.874476
115.949501,433.683685,401.945801
446.799286,306.847534,138.677399
23.503016,431.92926,142.156738
18.627411,389.2052,481.321655
99.157516,429.340973,283.831787
113.706764,502.039459,272.732788
66.411224,368.591705,341.280365
20.218325,326.901367,494.356537
71.946762,107.129433,116.856827
167.449921,135.150833,412.107544
130.149384,310.040649,73.036293
31.151615,211.304199,281.749725
4.890086,509.660187,233.140167
300.011841,359.453796,427.399048
167.010376,399.493805,223.682861
363.401917,15.451194,331.035034
116.888359,398.940033,454.053711
231.728638,265.822693,282.347382
180.521545,355.219482,475.602356
349.973022,69.329468,505.119354
86.131165,451.582977,201.244308
461.658722,240.906952,450.517334
510.167572,314.062256,438.318115
15.50393,219.431473,165.482346
312.431396,464.533966,171.629288
308.75589,49.318439,193.709869
20.533287,49.798759,170.311508
224.154068,210.266846,451.509338
64.179588,111.066193,211.881149
127.228989,289.003357,197.183701
80.652451,126.45121,174.412552
262.420258,223.363464,272.535278
73.241264,57.688683,49.922745
500.846008,129.769089,252.270187
185.72049,218.649811,368.377289
282.193115,296.76886,324.397278
404.889954,60.940975,273.014038
203.636627,461.649689,506.625916
327.372925,448.444397,433.091309
164.925049,261.067108,10.134029
94.623924,299.78299,237.526108
168.841751,503.503357,256.183746
106.802406,115.101395,213.722656
145.986938,301.648865,231.242691
142.291245,130.220825,289.927002
11.972727,309.734497,127.584312
36.484226,446.052338,433.83078
405.857727,156.349304,405.239532
479.327484,0.574992,224.473953
345.892303,317.397247,28.302341
335.428009,123.026428,160.416611
315.718964,508.610077,279.639496
464.740479,494.649078,493.140381
224.661346,453.149078,131.547043
365.731506,26.491079,207.405655
424.984253,287.437378,331.954681
4.993306,172.59256,293.88147
92.97683,106.598289,510.342072
82.886215,424.427216,230.506912
176.637711,128.445145,71.651505
51.633415,63.544315,467.272583
470.156952,463.172729,366.605072
71.682831,327.469635,110.966965
289.287872,39.264172,317.053619
225.865448,181.333176,12.865283
288.065338,147.050323,157.576447
154.415512,238.546951,493.981201
506.30365,416.904816,108.563927
50.996658,490.349396,187.630234
320.218506,436.382874,409.154602
486.764862,121.72229,366.533966
182.374725,244.449615,461.98465
447.469543,510.395264,153.912399
182.222366,385.707886,202.772598
246.07637,13.211673,213.873337
54.363918,403.142517,54.390121
17.468882,312.875183,204.150116
63.515831,357.253052,240.951981
488.440399,225.611404,141.679352
399.630524,379.219147,344.701019
43.277988,399.769287,469.532959
88.88739,85.441582,451.42392
2.452584,296.146118,255.726257
278.027985,298.206909,289.016022
469.33316,374.58493,134.27919
483.260773,81.34481,409.685089
225.105515,416.210388,260.278107
197.925705,391.137787,499.626556
109.431847,421.967316,56.902588
10.772791,162.270584,114.339508
65.47097,6.157298,90.280731
262.016449,306.279541,270.630615
278.40329,497.662415,192.262161
271.624084,263.86554,451.751007
120.668587,75.632072,272.915009
189.766068,251.892548,7.250796
31.244944,477.534302,123.479187
74.173607,446.736694,263.115753
421.412659,134.276947,421.84668
138.722763,473.576294,238.201538
81.90963,53.203541,312.210938
338.871674,490.088593,293.605469
289.847992,466.305573,488.137146
17.205326,249.744949,24.415384
152.05069,78.959831,115.98217
106.174355,99.645897,43.290359
27.275915,38.48275,212.445404
218.947205,234.057938,27.843071
285.806702,169.521622,47.879795
105.167587,164.620193,289.726074
59.11961,414.756165,499.693695
165.555923,357.905121,133.812057
74.295624,321.552399,34.045528
315.249817,189.114059,208.403305
26.754168,41.540871,15.975586
349.643372,10.085437,241.03096
147.384659,185.846222,400.926392
126.804565,502.490906,452.436401
72.219315,142.824753,501.412384
429.693298,95.045189,493.800446
7.667542,510.37796,142.091141
49.632622,287.341553,381.960449
315.581848,182.803955,341.299225
11.837173,171.614273,160.13385
481.006622,177.03862,463.036224
129.658081,454.413818,211.32692
163.110016,286.03186,441.831482
417.932617,486.565582,49.513847
330.809631,83.109245,493.574646
285.414062,100.364891,55.914726
215.298126,430.228668,412.985504
217.242798,383.031006,135.538666
103.487091,232.531403,226.000275
464.14856,197.768692,204.196014
70.251915,448.108765,285.718903
224.795181,379.320984,65.331718
262.9711,290.528839,343.852783
471.561157,285.073547,124.049339
406.25354,496.5289,299.211243
457.775391,71.47718,420.37088
55.69091,490.681488,33.206905
129.685349,507.926422,86.678116
469.684204,58.840416,46.785667
303.90979,434.347656,269.656219
248.415512,72.425415,238.998795
319.167908,8.933064,163.966705
147.378143,21.464701,459.194092
496.909058,351.691467,377.77359
9.300977,437.246124,382.819031
348.590759,156.392517,52.558296
245.943695,111.146385,392.030304
480.591797,29.782942,226.614548
360.594543,506.996429,465.820984
